score,parameters
0.8387755102040815,"{'C': 5, 'kernel': 'linear'}"
0.6523809523809524,"{'C': 5, 'kernel': 'rbf'}"
0.8181122448979593,"{'C': 10, 'kernel': 'linear'}"
0.6524659863945578,"{'C': 10, 'kernel': 'rbf'}"
