score,parameters
0.8018707482993197,"{'C': 5, 'kernel': 'linear'}"
0.6731292517006803,"{'C': 5, 'kernel': 'rbf'}"
0.8143707482993197,"{'C': 10, 'kernel': 'linear'}"
0.6897108843537415,"{'C': 10, 'kernel': 'rbf'}"
