score,parameters
0.8430272108843537,"{'C': 5, 'kernel': 'linear'}"
0.6816326530612246,"{'C': 5, 'kernel': 'rbf'}"
0.8388605442176871,"{'C': 10, 'kernel': 'linear'}"
0.6733843537414966,"{'C': 10, 'kernel': 'rbf'}"
