score,parameters
0.8383503401360544,"{'C': 5, 'kernel': 'linear'}"
0.689795918367347,"{'C': 5, 'kernel': 'rbf'}"
0.8465986394557824,"{'C': 10, 'kernel': 'linear'}"
0.6981292517006803,"{'C': 10, 'kernel': 'rbf'}"
